,year,avg_tree_ring_width,lat,long,elevation,tree_species,organism_group,temp_anom
675243,1936,374.7558139534884,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675244,1937,505.30232558139534,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675245,1938,426.470588235294,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675246,1939,491.8690476190477,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675247,1940,444.8452380952381,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675248,1941,259.5952380952381,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675249,1942,464.7619047619048,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675250,1943,388.72289156626505,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675251,1944,540.4819277108434,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675252,1945,520.5903614457832,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675253,1946,505.6506024096386,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675254,1947,179.289156626506,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675255,1948,367.8072289156627,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675256,1949,324.3012048192772,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675257,1950,331.58536585365846,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675258,1951,404.7682926829268,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675259,1952,289.9875,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675260,1953,332.1,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675261,1954,361.15,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675262,1955,321.2625,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675263,1956,333.3125,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675264,1957,399.725,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675265,1958,287.3125,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675266,1959,408.525,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675267,1960,453.1375,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675268,1961,328.3375,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675269,1962,360.45,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675270,1963,373.45,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675271,1964,255.825,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675272,1965,257.55,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675273,1966,276.025,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675274,1967,320.825,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675275,1968,422.34177215189874,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675276,1969,386.5949367088608,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675277,1970,436.2278481012658,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675278,1971,344.08860759493666,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675279,1972,315.2278481012658,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675280,1973,233.07594936708855,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675281,1974,309.63291139240505,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675282,1975,296.2151898734177,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675283,1976,473.5696202531645,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675284,1977,354.27848101265823,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675285,1978,402.1518987341772,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675286,1979,403.7721518987342,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675287,1980,386.6538461538461,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675288,1981,282.0897435897436,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675289,1982,193.65384615384616,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675290,1983,108.54545454545456,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675291,1984,274.6623376623377,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675292,1985,219.4675324675325,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675293,1986,343.2207792207792,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675294,1987,247.87012987012983,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675295,1988,312.4025974025974,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675296,1989,430.2207792207792,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675297,1990,379.1558441558442,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675298,1991,350.15584415584414,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675299,1992,314.42105263157896,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675300,1993,243.6533333333333,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675301,1994,230.95890410958904,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675302,1995,240.5774647887324,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675303,1996,156.68571428571428,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675304,1997,206.8059701492537,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675305,1998,226.56666666666663,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675306,1999,204.90476190476195,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675307,2000,372.64516129032256,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
675308,2001,339.8,61.0333,-138.5,800.0,Picea glauca (Moench) Voss,0,
678447,1880,34.65217391304348,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678448,1881,32.91304347826087,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678449,1882,32.17391304347826,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678450,1883,32.04347826086956,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678451,1884,36.04166666666666,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678452,1885,37.25,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678453,1886,38.75,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678454,1887,41.125,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678455,1888,34.25,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678456,1889,32.91304347826087,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678457,1890,42.65217391304348,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678458,1891,38.39130434782609,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678459,1892,35.69565217391305,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678460,1893,39.26086956521739,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678461,1894,38.869565217391305,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678462,1895,42.78260869565217,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678463,1896,33.56521739130435,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678464,1897,34.56521739130435,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678465,1898,34.13043478260869,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678466,1899,34.21739130434783,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678467,1900,39.73913043478261,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678468,1901,29.956521739130437,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678469,1902,34.95454545454545,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678470,1903,34.95454545454545,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678471,1904,33.18181818181818,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678472,1905,31.22727272727273,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678473,1906,35.27272727272727,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678474,1907,29.04545454545455,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678475,1908,32.90909090909091,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678476,1909,32.31818181818182,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678477,1910,31.54545454545455,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678478,1911,30.318181818181817,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678479,1912,33.27272727272727,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678480,1913,35.54545454545455,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678481,1914,32.95454545454545,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678482,1915,28.59090909090909,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678483,1916,31.59090909090909,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678484,1917,33.40909090909091,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678485,1918,30.318181818181817,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678486,1919,31.318181818181817,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678487,1920,35.22727272727273,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678488,1921,37.31818181818182,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678489,1922,25.0,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678490,1923,34.18181818181818,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678491,1924,28.363636363636363,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678492,1925,28.318181818181817,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678493,1926,27.63636363636364,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678494,1927,30.5,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678495,1928,35.31818181818182,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678496,1929,29.5,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678497,1930,37.0,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678498,1931,26.04761904761905,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678499,1932,27.57142857142857,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678500,1933,30.190476190476197,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678501,1934,30.57142857142857,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678502,1935,33.57142857142857,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678503,1936,37.71428571428572,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678504,1937,27.04761904761905,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678505,1938,32.285714285714285,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678506,1939,29.33333333333333,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678507,1940,28.809523809523807,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678508,1941,30.809523809523807,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678509,1942,26.952380952380956,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678510,1943,28.714285714285715,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678511,1944,29.33333333333333,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678512,1945,22.809523809523807,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678513,1946,31.42857142857143,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678514,1947,32.52380952380953,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678515,1948,31.04761904761905,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678516,1949,24.809523809523807,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678517,1950,28.142857142857142,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678518,1951,28.33333333333333,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678519,1952,23.0,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678520,1953,26.952380952380956,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678521,1954,29.714285714285715,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678522,1955,27.947368421052627,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678523,1956,27.78947368421053,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678524,1957,30.0,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678525,1958,26.5,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678526,1959,29.05555555555556,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678527,1960,23.66666666666667,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678528,1961,30.16666666666667,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678529,1962,26.38888888888889,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678530,1963,31.88888888888889,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678531,1964,32.55555555555556,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678532,1965,35.388888888888886,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678533,1966,46.66666666666666,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678534,1967,34.05555555555556,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678535,1968,34.888888888888886,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678536,1969,42.22222222222222,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678537,1970,44.11111111111112,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678538,1971,31.61111111111111,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678539,1972,40.888888888888886,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678540,1973,33.166666666666664,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678541,1974,40.94444444444444,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678542,1975,27.61111111111111,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678543,1976,36.94444444444444,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678544,1977,35.77777777777778,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678545,1978,32.117647058823536,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678546,1979,36.29411764705883,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678547,1980,21.70588235294117,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678548,1981,38.29411764705883,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678549,1982,25.882352941176467,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678550,1983,36.588235294117645,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678551,1984,33.76470588235294,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678552,1985,30.75,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678553,1986,34.3125,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678554,1987,38.0625,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
678555,1988,34.875,58.67,-93.48,50.0,Picea glauca (Moench) Voss,0,
683973,1880,103.0909090909091,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683974,1881,111.3181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683975,1882,106.77272727272728,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683976,1883,98.1818181818182,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683977,1884,93.86363636363636,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683978,1885,100.22727272727272,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683979,1886,111.36363636363636,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683980,1887,91.54545454545456,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683981,1888,109.5,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683982,1889,87.45454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683983,1890,107.3181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683984,1891,122.27272727272728,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683985,1892,116.54545454545456,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683986,1893,112.9090909090909,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683987,1894,121.9090909090909,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683988,1895,104.04545454545456,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683989,1896,91.63636363636364,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683990,1897,104.86363636363636,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683991,1898,107.13636363636364,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683992,1899,96.9090909090909,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683993,1900,90.95454545454544,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683994,1901,106.86363636363636,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683995,1902,106.0909090909091,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683996,1903,91.3181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683997,1904,82.27272727272727,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683998,1905,98.22727272727272,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
683999,1906,76.04545454545455,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684000,1907,84.5,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684001,1908,77.68181818181819,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684002,1909,78.0,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684003,1910,76.13636363636364,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684004,1911,75.86363636363636,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684005,1912,75.5,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684006,1913,76.22727272727273,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684007,1914,79.68181818181819,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684008,1915,85.9090909090909,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684009,1916,58.77272727272727,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684010,1917,73.86363636363636,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684011,1918,67.45454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684012,1919,63.40909090909091,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684013,1920,55.86363636363637,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684014,1921,68.95454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684015,1922,75.81818181818181,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684016,1923,66.27272727272727,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684017,1924,58.95454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684018,1925,61.45454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684019,1926,54.18181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684020,1927,68.5,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684021,1928,63.04545454545455,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684022,1929,58.68181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684023,1930,12.909090909090908,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684024,1931,57.54545454545455,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684025,1932,64.31818181818181,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684026,1933,61.18181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684027,1934,64.95454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684028,1935,54.18181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684029,1936,72.27272727272727,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684030,1937,61.31818181818182,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684031,1938,67.31818181818181,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684032,1939,56.0,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684033,1940,60.95454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684034,1941,69.13636363636364,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684035,1942,75.95454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684036,1943,88.0909090909091,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684037,1944,86.5909090909091,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684038,1945,85.86363636363636,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684039,1946,105.36363636363636,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684040,1947,90.1818181818182,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684041,1948,83.77272727272727,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684042,1949,58.18181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684043,1950,64.77272727272727,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684044,1951,57.54545454545455,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684045,1952,50.36363636363637,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684046,1953,59.81818181818182,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684047,1954,49.45454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684048,1955,46.54545454545455,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684049,1956,50.68181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684050,1957,53.63636363636363,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684051,1958,41.86363636363637,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684052,1959,39.36363636363637,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684053,1960,44.68181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684054,1961,49.45454545454545,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684055,1962,40.22727272727273,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684056,1963,48.36363636363637,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684057,1964,48.68181818181818,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684058,1965,47.40909090909091,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684059,1966,49.27272727272727,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684060,1967,49.81818181818182,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684061,1968,46.72727272727273,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684062,1969,42.27272727272727,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
684063,1970,39.40909090909091,59.08,-129.92,900.0,Picea glauca (Moench) Voss,0,
